transaction_id,customer_id,product_id,date,quantity,price_per_unit,name,gender,age,location,product_name,category,cost_per_unit,total_amount,total_cost,profit,month
T0910,C031,P004,2023-01-21,4,14.11,Lindsay Gilbert,F,59,Deniseberg,Gadget Y,Home,8.0,56.44,32.0,24.439999999999998,2023-01
T0911,C082,P005,2023-05-30,2,26.79,Christopher Hawkins,M,33,South Andrewport,Tool Z,Outdoors,15.0,53.58,30.0,23.58,2023-05
T0912,C059,P001,2023-04-04,4,13.83,Shane Cruz,F,34,Jasonside,Widget A,Electronics,7.0,55.32,28.0,27.32,2023-04
T0913,C015,P004,2023-12-10,1,14.28,Jesse Garrett,M,41,South Danieltown,Gadget Y,Home,8.0,14.28,8.0,6.279999999999999,2023-12
T0914,C077,P005,2023-08-22,1,23.33,Andrea Fisher,F,25,North Janicebury,Tool Z,Outdoors,15.0,23.33,15.0,8.329999999999998,2023-08
T0915,C003,P005,2023-10-14,1,29.56,Erika Wiley,F,32,New John,Tool Z,Outdoors,15.0,29.56,15.0,14.559999999999999,2023-10
T0916,C074,P002,2023-01-30,3,21.05,Michael Thompson,F,31,North Henryburgh,Widget B,Electronics,12.0,63.150000000000006,36.0,27.150000000000006,2023-01
T0917,C092,P002,2023-12-04,3,23.79,Valerie Coleman,F,32,South John,Widget B,Electronics,12.0,71.37,36.0,35.370000000000005,2023-12
T0918,C038,P004,2023-12-30,3,13.97,Haley White,M,54,East Tony,Gadget Y,Home,8.0,41.910000000000004,24.0,17.910000000000004,2023-12
T0919,C001,P005,2023-07-06,2,20.93,Paula Hall,M,56,Alexiston,Tool Z,Outdoors,15.0,41.86,30.0,11.86,2023-07
T0920,C046,P002,2023-01-04,2,22.74,Rachel Moran,M,31,Garciahaven,Widget B,Electronics,12.0,45.48,24.0,21.479999999999997,2023-01
T0921,C074,P004,2023-10-18,4,14.52,Michael Thompson,F,31,North Henryburgh,Gadget Y,Home,8.0,58.08,32.0,26.08,2023-10
T0922,C024,P001,2023-12-27,3,13.61,James Peters,F,38,Matthewshaven,Widget A,Electronics,7.0,40.83,21.0,19.83,2023-12
T0923,C068,P003,2023-01-07,2,9.67,John Martin,F,35,New Michaelaborough,Gadget X,Home,5.0,19.34,10.0,9.34,2023-01
T0924,C009,P005,2023-06-20,1,20.59,Laurie Sparks,F,40,South Robert,Tool Z,Outdoors,15.0,20.59,15.0,5.59,2023-06
T0925,C070,P005,2023-04-30,4,27.92,John Marshall,M,61,East Jenna,Tool Z,Outdoors,15.0,111.68,60.0,51.68000000000001,2023-04
T0926,C065,P005,2023-04-27,4,25.81,Sherry Stewart,F,59,Jordanburgh,Tool Z,Outdoors,15.0,103.24,60.0,43.239999999999995,2023-04
T0927,C003,P004,2023-01-26,2,11.83,Erika Wiley,F,32,New John,Gadget Y,Home,8.0,23.66,16.0,7.66,2023-01
T0928,C061,P001,2023-12-11,2,14.0,Brad Smith,M,57,Ericaton,Widget A,Electronics,7.0,28.0,14.0,14.0,2023-12
T0929,C082,P004,2023-08-16,2,11.64,Christopher Hawkins,M,33,South Andrewport,Gadget Y,Home,8.0,23.28,16.0,7.280000000000001,2023-08
T0930,C048,P003,2023-08-10,1,7.63,Sheila Johnson,M,43,Susanhaven,Gadget X,Home,5.0,7.63,5.0,2.63,2023-08
T0931,C096,P001,2023-09-19,4,12.61,Jennifer Mccoy,M,24,New Kristinmouth,Widget A,Electronics,7.0,50.44,28.0,22.439999999999998,2023-09
T0932,C046,P001,2023-12-27,1,11.58,Rachel Moran,M,31,Garciahaven,Widget A,Electronics,7.0,11.58,7.0,4.58,2023-12
T0933,C045,P002,2023-03-15,1,15.45,William Monroe,M,42,Ayalachester,Widget B,Electronics,12.0,15.45,12.0,3.4499999999999993,2023-03
T0934,C094,P001,2023-01-20,2,10.66,Derrick Howard,M,18,Lake Samuelberg,Widget A,Electronics,7.0,21.32,14.0,7.32,2023-01
T0935,C099,P005,2023-01-06,2,29.11,Robert Carter,M,18,Westmouth,Tool Z,Outdoors,15.0,58.22,30.0,28.22,2023-01
T0936,C095,P003,2023-05-01,3,9.23,Thomas Cooper,M,42,East Beverly,Gadget X,Home,5.0,27.69,15.0,12.690000000000001,2023-05
T0937,C018,P001,2023-03-19,2,13.32,Caitlyn Collins,M,19,Bowersbury,Widget A,Electronics,7.0,26.64,14.0,12.64,2023-03
T0938,C046,P005,2023-11-13,3,23.23,Rachel Moran,M,31,Garciahaven,Tool Z,Outdoors,15.0,69.69,45.0,24.689999999999998,2023-11
T0939,C044,P002,2023-05-08,3,18.01,Robert Zuniga,M,21,Carrilloside,Widget B,Electronics,12.0,54.03,36.0,18.03,2023-05
T0940,C100,P004,2023-07-10,2,13.08,Elizabeth Young,F,61,East Rebeccamouth,Gadget Y,Home,8.0,26.16,16.0,10.16,2023-07
T0941,C090,P004,2023-04-08,1,11.7,Mr. Johnathan Stone MD,M,58,Abbottmouth,Gadget Y,Home,8.0,11.7,8.0,3.6999999999999993,2023-04
T0942,C081,P002,2023-07-04,1,17.92,Mario Olson,F,38,Perezshire,Widget B,Electronics,12.0,17.92,12.0,5.920000000000002,2023-07
T0943,C018,P001,2023-02-18,3,11.56,Caitlyn Collins,M,19,Bowersbury,Widget A,Electronics,7.0,34.68,21.0,13.68,2023-02
T0944,C092,P004,2023-04-08,3,12.09,Valerie Coleman,F,32,South John,Gadget Y,Home,8.0,36.269999999999996,24.0,12.269999999999996,2023-04
T0945,C005,P003,2023-01-08,1,8.39,Adam Webb,M,25,Cooperstad,Gadget X,Home,5.0,8.39,5.0,3.3900000000000006,2023-01
T0946,C026,P001,2023-04-09,4,10.49,Nicole Reid,M,29,Katherineville,Widget A,Electronics,7.0,41.96,28.0,13.96,2023-04
T0947,C026,P001,2023-02-09,4,8.48,Nicole Reid,M,29,Katherineville,Widget A,Electronics,7.0,33.92,28.0,5.920000000000002,2023-02
T0948,C041,P003,2023-01-16,3,8.41,Lynn Pruitt,F,26,Sullivanfort,Gadget X,Home,5.0,25.23,15.0,10.23,2023-01
T0949,C066,P004,2023-07-22,2,13.71,Ronald Williams,F,21,Conleyburgh,Gadget Y,Home,8.0,27.42,16.0,11.420000000000002,2023-07
T0950,C070,P004,2023-09-21,2,12.57,John Marshall,M,61,East Jenna,Gadget Y,Home,8.0,25.14,16.0,9.14,2023-09
T0951,C033,P001,2023-10-18,3,11.44,Jennifer Vincent,F,33,Port Gary,Widget A,Electronics,7.0,34.32,21.0,13.32,2023-10
T0952,C097,P002,2023-10-28,4,19.38,Jillian Gould,M,26,Port Angela,Widget B,Electronics,12.0,77.52,48.0,29.519999999999996,2023-10
T0953,C037,P003,2023-04-25,2,9.66,Crystal Cox,F,20,Carrilloland,Gadget X,Home,5.0,19.32,10.0,9.32,2023-04
T0954,C100,P001,2023-02-01,1,10.31,Elizabeth Young,F,61,East Rebeccamouth,Widget A,Electronics,7.0,10.31,7.0,3.3100000000000005,2023-02
T0955,C084,P003,2023-01-23,4,6.6,Toni Nixon,M,35,South Deborahburgh,Gadget X,Home,5.0,26.4,20.0,6.399999999999999,2023-01
T0956,C035,P001,2023-04-10,4,11.65,Lynn Jensen,F,64,New Monica,Widget A,Electronics,7.0,46.6,28.0,18.6,2023-04
T0957,C048,P004,2023-12-26,4,12.65,Sheila Johnson,M,43,Susanhaven,Gadget Y,Home,8.0,50.6,32.0,18.6,2023-12
T0958,C052,P004,2023-03-20,3,14.5,Michael Mcguire,F,64,Lake Jasonville,Gadget Y,Home,8.0,43.5,24.0,19.5,2023-03
T0959,C050,P003,2023-04-26,2,8.99,Carol Martin,M,37,Norrischester,Gadget X,Home,5.0,17.98,10.0,7.98,2023-04
T0960,C024,P004,2023-06-10,4,15.72,James Peters,F,38,Matthewshaven,Gadget Y,Home,8.0,62.88,32.0,30.880000000000003,2023-06
T0961,C089,P004,2023-01-07,1,14.86,Louis Thompson,F,62,Elizabethchester,Gadget Y,Home,8.0,14.86,8.0,6.859999999999999,2023-01
T0962,C048,P005,2023-03-21,3,18.09,Sheila Johnson,M,43,Susanhaven,Tool Z,Outdoors,15.0,54.269999999999996,45.0,9.269999999999996,2023-03
T0963,C035,P001,2023-12-03,3,8.8,Lynn Jensen,F,64,New Monica,Widget A,Electronics,7.0,26.400000000000002,21.0,5.400000000000002,2023-12
T0964,C094,P004,2023-12-19,3,11.16,Derrick Howard,M,18,Lake Samuelberg,Gadget Y,Home,8.0,33.480000000000004,24.0,9.480000000000004,2023-12
T0965,C011,P004,2023-04-12,3,12.03,John Robinson,M,28,East Wayne,Gadget Y,Home,8.0,36.089999999999996,24.0,12.089999999999996,2023-04
T0966,C078,P002,2023-05-22,4,23.37,Deanna Green,M,31,New Christopher,Widget B,Electronics,12.0,93.48,48.0,45.480000000000004,2023-05
T0967,C070,P003,2023-06-22,2,6.78,John Marshall,M,61,East Jenna,Gadget X,Home,5.0,13.56,10.0,3.5600000000000005,2023-06
T0968,C042,P001,2023-03-24,2,11.12,Christopher Hodges,F,56,North Heather,Widget A,Electronics,7.0,22.24,14.0,8.239999999999998,2023-03
T0969,C011,P003,2023-04-07,4,8.09,John Robinson,M,28,East Wayne,Gadget X,Home,5.0,32.36,20.0,12.36,2023-04
T0970,C085,P003,2023-09-08,2,7.23,Heather Anderson,M,64,Suzanneside,Gadget X,Home,5.0,14.46,10.0,4.460000000000001,2023-09
T0971,C040,P004,2023-07-22,3,13.01,Jerry Stephens,M,38,North Barry,Gadget Y,Home,8.0,39.03,24.0,15.030000000000001,2023-07
T0972,C078,P004,2023-07-29,4,11.59,Deanna Green,M,31,New Christopher,Gadget Y,Home,8.0,46.36,32.0,14.36,2023-07
T0973,C022,P004,2023-11-14,4,14.19,Brenda Fry,M,55,North Steve,Gadget Y,Home,8.0,56.76,32.0,24.759999999999998,2023-11
T0974,C045,P004,2023-09-01,2,11.34,William Monroe,M,42,Ayalachester,Gadget Y,Home,8.0,22.68,16.0,6.68,2023-09
T0975,C006,P003,2023-11-15,4,9.29,Clinton Fuentes,M,38,Lake Josephberg,Gadget X,Home,5.0,37.16,20.0,17.159999999999997,2023-11
T0976,C079,P004,2023-12-03,2,10.76,Joseph Collins DVM,F,40,Frostville,Gadget Y,Home,8.0,21.52,16.0,5.52,2023-12
T0977,C036,P001,2023-04-25,3,13.21,Kimberly Cross,M,61,South Reginald,Widget A,Electronics,7.0,39.63,21.0,18.630000000000003,2023-04
T0978,C010,P004,2023-06-14,3,12.96,Todd Hughes,M,28,Territown,Gadget Y,Home,8.0,38.88,24.0,14.880000000000003,2023-06
T0979,C047,P005,2023-10-05,3,21.54,Katherine Espinoza,F,26,South Gary,Tool Z,Outdoors,15.0,64.62,45.0,19.620000000000005,2023-10
T0980,C096,P002,2023-09-05,1,19.85,Jennifer Mccoy,M,24,New Kristinmouth,Widget B,Electronics,12.0,19.85,12.0,7.850000000000001,2023-09
T0981,C004,P002,2023-04-23,2,23.21,Christine Burns,M,60,Port Kimberlyville,Widget B,Electronics,12.0,46.42,24.0,22.42,2023-04
T0982,C078,P004,2023-12-27,4,12.69,Deanna Green,M,31,New Christopher,Gadget Y,Home,8.0,50.76,32.0,18.759999999999998,2023-12
T0983,C005,P002,2023-01-26,3,22.23,Adam Webb,M,25,Cooperstad,Widget B,Electronics,12.0,66.69,36.0,30.689999999999998,2023-01
T0984,C009,P002,2023-07-30,4,14.82,Laurie Sparks,F,40,South Robert,Widget B,Electronics,12.0,59.28,48.0,11.280000000000001,2023-07
T0985,C100,P003,2023-04-27,2,6.45,Elizabeth Young,F,61,East Rebeccamouth,Gadget X,Home,5.0,12.9,10.0,2.9000000000000004,2023-04
T0986,C047,P004,2023-06-19,1,13.45,Katherine Espinoza,F,26,South Gary,Gadget Y,Home,8.0,13.45,8.0,5.449999999999999,2023-06
T0987,C073,P001,2023-09-12,2,11.28,Mary Clark,F,53,Holdentown,Widget A,Electronics,7.0,22.56,14.0,8.559999999999999,2023-09
T0988,C078,P002,2023-05-23,4,16.59,Deanna Green,M,31,New Christopher,Widget B,Electronics,12.0,66.36,48.0,18.36,2023-05
T0989,C087,P004,2023-01-22,1,13.74,Margaret Morales,F,43,West Michaela,Gadget Y,Home,8.0,13.74,8.0,5.74,2023-01
T0990,C048,P003,2023-06-29,4,7.64,Sheila Johnson,M,43,Susanhaven,Gadget X,Home,5.0,30.56,20.0,10.559999999999999,2023-06
T0991,C057,P001,2023-03-14,1,13.47,Mrs. Patricia Williams,F,52,Reevesfurt,Widget A,Electronics,7.0,13.47,7.0,6.470000000000001,2023-03
T0992,C074,P002,2023-08-25,4,17.79,Michael Thompson,F,31,North Henryburgh,Widget B,Electronics,12.0,71.16,48.0,23.159999999999997,2023-08
T0993,C068,P003,2023-03-15,2,7.02,John Martin,F,35,New Michaelaborough,Gadget X,Home,5.0,14.04,10.0,4.039999999999999,2023-03
T0994,C051,P003,2023-08-15,4,7.1,Michelle Castro MD,F,45,Frostfort,Gadget X,Home,5.0,28.4,20.0,8.399999999999999,2023-08
T0995,C084,P003,2023-04-28,3,9.4,Toni Nixon,M,35,South Deborahburgh,Gadget X,Home,5.0,28.200000000000003,15.0,13.200000000000003,2023-04
T0996,C032,P001,2023-12-25,3,12.14,Shelby Hayes,M,45,Suefort,Widget A,Electronics,7.0,36.42,21.0,15.420000000000002,2023-12
T0997,C004,P002,2023-06-10,2,21.76,Christine Burns,M,60,Port Kimberlyville,Widget B,Electronics,12.0,43.52,24.0,19.520000000000003,2023-06
T0998,C064,P005,2023-05-20,2,23.42,April Guzman,F,23,Lake Melissa,Tool Z,Outdoors,15.0,46.84,30.0,16.840000000000003,2023-05
T0999,C050,P005,2023-01-10,2,19.84,Carol Martin,M,37,Norrischester,Tool Z,Outdoors,15.0,39.68,30.0,9.68,2023-01
T1000,C016,P003,2023-04-17,1,8.95,Benjamin Brown,M,20,New Jason,Gadget X,Home,5.0,8.95,5.0,3.9499999999999993,2023-04
